Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
N217-0,SK6805-EC14,SK6805-EC14,8.808009,-91.795,0.0,top
N217-1,SK6805-EC14,SK6805-EC14,43.808009,-91.795,0.0,top
N218-0,SK6805-EC14,SK6805-EC14,12.231009,-91.795,0.0,top
N218-1,SK6805-EC14,SK6805-EC14,47.231009,-91.795,0.0,top
N219-0,SK6805-EC14,SK6805-EC14,15.654009,-91.795,0.0,top
N219-1,SK6805-EC14,SK6805-EC14,50.654009,-91.795,0.0,top
N220-0,SK6805-EC14,SK6805-EC14,19.077009,-91.795,0.0,top
N220-1,SK6805-EC14,SK6805-EC14,54.077009,-91.795,0.0,top
N221-0,SK6805-EC14,SK6805-EC14,22.500009,-91.795,0.0,top
N221-1,SK6805-EC14,SK6805-EC14,57.500009,-91.795,0.0,top
N222-0,SK6805-EC14,SK6805-EC14,25.923009,-91.795,0.0,top
N222-1,SK6805-EC14,SK6805-EC14,60.923009,-91.795,0.0,top
N223-0,SK6805-EC14,SK6805-EC14,29.346009,-91.795,0.0,top
N223-1,SK6805-EC14,SK6805-EC14,64.346009,-91.795,0.0,top
N224-0,SK6805-EC14,SK6805-EC14,32.769009,-91.795,0.0,top
N224-1,SK6805-EC14,SK6805-EC14,67.769009,-91.795,0.0,top
N225-0,SK6805-EC14,SK6805-EC14,36.192009,-91.795,0.0,top
N225-1,SK6805-EC14,SK6805-EC14,71.192009,-91.795,0.0,top
N226-0,SK6805-EC14,SK6805-EC14,8.808009,-95.218,0.0,top
N226-1,SK6805-EC14,SK6805-EC14,43.808009,-95.218,0.0,top
N227-0,SK6805-EC14,SK6805-EC14,12.231009,-95.218,0.0,top
N227-1,SK6805-EC14,SK6805-EC14,47.231009,-95.218,0.0,top
N228-0,SK6805-EC14,SK6805-EC14,15.654009,-95.218,0.0,top
N228-1,SK6805-EC14,SK6805-EC14,50.654009,-95.218,0.0,top
N229-0,SK6805-EC14,SK6805-EC14,19.077009,-95.218,0.0,top
N229-1,SK6805-EC14,SK6805-EC14,54.077009,-95.218,0.0,top
N230-0,SK6805-EC14,SK6805-EC14,22.500009,-95.218,0.0,top
N230-1,SK6805-EC14,SK6805-EC14,57.500009,-95.218,0.0,top
N231-0,SK6805-EC14,SK6805-EC14,25.923009,-95.218,0.0,top
N231-1,SK6805-EC14,SK6805-EC14,60.923009,-95.218,0.0,top
N232-0,SK6805-EC14,SK6805-EC14,29.346009,-95.218,0.0,top
N232-1,SK6805-EC14,SK6805-EC14,64.346009,-95.218,0.0,top
N233-0,SK6805-EC14,SK6805-EC14,32.769009,-95.218,0.0,top
N233-1,SK6805-EC14,SK6805-EC14,67.769009,-95.218,0.0,top
N234-0,SK6805-EC14,SK6805-EC14,36.192009,-95.218,0.0,top
N234-1,SK6805-EC14,SK6805-EC14,71.192009,-95.218,0.0,top
N235-0,SK6805-EC14,SK6805-EC14,8.808009,-98.641,0.0,top
N235-1,SK6805-EC14,SK6805-EC14,43.808009,-98.641,0.0,top
N236-0,SK6805-EC14,SK6805-EC14,12.231009,-98.641,0.0,top
N236-1,SK6805-EC14,SK6805-EC14,47.231009,-98.641,0.0,top
N237-0,SK6805-EC14,SK6805-EC14,15.654009,-98.641,0.0,top
N237-1,SK6805-EC14,SK6805-EC14,50.654009,-98.641,0.0,top
N238-0,SK6805-EC14,SK6805-EC14,19.077009,-98.641,0.0,top
N238-1,SK6805-EC14,SK6805-EC14,54.077009,-98.641,0.0,top
N239-0,SK6805-EC14,SK6805-EC14,22.500009,-98.641,0.0,top
N239-1,SK6805-EC14,SK6805-EC14,57.500009,-98.641,0.0,top
N240-0,SK6805-EC14,SK6805-EC14,25.923009,-98.641,0.0,top
N240-1,SK6805-EC14,SK6805-EC14,60.923009,-98.641,0.0,top
N241-0,SK6805-EC14,SK6805-EC14,29.346009,-98.641,0.0,top
N241-1,SK6805-EC14,SK6805-EC14,64.346009,-98.641,0.0,top
N242-0,SK6805-EC14,SK6805-EC14,32.769009,-98.641,0.0,top
N242-1,SK6805-EC14,SK6805-EC14,67.769009,-98.641,0.0,top
N243-0,SK6805-EC14,SK6805-EC14,36.192009,-98.641,0.0,top
N243-1,SK6805-EC14,SK6805-EC14,71.192009,-98.641,0.0,top
N244-0,SK6805-EC14,SK6805-EC14,8.808009,-102.064,0.0,top
N244-1,SK6805-EC14,SK6805-EC14,43.808009,-102.064,0.0,top
N245-0,SK6805-EC14,SK6805-EC14,12.231009,-102.064,0.0,top
N245-1,SK6805-EC14,SK6805-EC14,47.231009,-102.064,0.0,top
N246-0,SK6805-EC14,SK6805-EC14,15.654009,-102.064,0.0,top
N246-1,SK6805-EC14,SK6805-EC14,50.654009,-102.064,0.0,top
N247-0,SK6805-EC14,SK6805-EC14,19.077009,-102.064,0.0,top
N247-1,SK6805-EC14,SK6805-EC14,54.077009,-102.064,0.0,top
N248-0,SK6805-EC14,SK6805-EC14,22.500009,-102.064,0.0,top
N248-1,SK6805-EC14,SK6805-EC14,57.500009,-102.064,0.0,top
N249-0,SK6805-EC14,SK6805-EC14,25.923009,-102.064,0.0,top
N249-1,SK6805-EC14,SK6805-EC14,60.923009,-102.064,0.0,top
N250-0,SK6805-EC14,SK6805-EC14,29.346009,-102.064,0.0,top
N250-1,SK6805-EC14,SK6805-EC14,64.346009,-102.064,0.0,top
N251-0,SK6805-EC14,SK6805-EC14,32.769009,-102.064,0.0,top
N251-1,SK6805-EC14,SK6805-EC14,67.769009,-102.064,0.0,top
N252-0,SK6805-EC14,SK6805-EC14,36.192009,-102.064,0.0,top
N252-1,SK6805-EC14,SK6805-EC14,71.192009,-102.064,0.0,top
N253-0,SK6805-EC14,SK6805-EC14,8.808009,-105.487,0.0,top
N253-1,SK6805-EC14,SK6805-EC14,43.808009,-105.487,0.0,top
N254-0,SK6805-EC14,SK6805-EC14,12.231009,-105.487,0.0,top
N254-1,SK6805-EC14,SK6805-EC14,47.231009,-105.487,0.0,top
N255-0,SK6805-EC14,SK6805-EC14,15.654009,-105.487,0.0,top
N255-1,SK6805-EC14,SK6805-EC14,50.654009,-105.487,0.0,top
N256-0,SK6805-EC14,SK6805-EC14,19.077009,-105.487,0.0,top
N256-1,SK6805-EC14,SK6805-EC14,54.077009,-105.487,0.0,top
N257-0,SK6805-EC14,SK6805-EC14,22.500009,-105.487,0.0,top
N257-1,SK6805-EC14,SK6805-EC14,57.500009,-105.487,0.0,top
N258-0,SK6805-EC14,SK6805-EC14,25.923009,-105.487,0.0,top
N258-1,SK6805-EC14,SK6805-EC14,60.923009,-105.487,0.0,top
N259-0,SK6805-EC14,SK6805-EC14,29.346009,-105.487,0.0,top
N259-1,SK6805-EC14,SK6805-EC14,64.346009,-105.487,0.0,top
N260-0,SK6805-EC14,SK6805-EC14,32.769009,-105.487,0.0,top
N260-1,SK6805-EC14,SK6805-EC14,67.769009,-105.487,0.0,top
N261-0,SK6805-EC14,SK6805-EC14,36.192009,-105.487,0.0,top
N261-1,SK6805-EC14,SK6805-EC14,71.192009,-105.487,0.0,top
N262-0,SK6805-EC14,SK6805-EC14,8.808009,-108.91,0.0,top
N262-1,SK6805-EC14,SK6805-EC14,43.808009,-108.91,0.0,top
N263-0,SK6805-EC14,SK6805-EC14,12.231009,-108.91,0.0,top
N263-1,SK6805-EC14,SK6805-EC14,47.231009,-108.91,0.0,top
N264-0,SK6805-EC14,SK6805-EC14,15.654009,-108.91,0.0,top
N264-1,SK6805-EC14,SK6805-EC14,50.654009,-108.91,0.0,top
N265-0,SK6805-EC14,SK6805-EC14,19.077009,-108.91,0.0,top
N265-1,SK6805-EC14,SK6805-EC14,54.077009,-108.91,0.0,top
N266-0,SK6805-EC14,SK6805-EC14,22.500009,-108.91,0.0,top
N266-1,SK6805-EC14,SK6805-EC14,57.500009,-108.91,0.0,top
N267-0,SK6805-EC14,SK6805-EC14,25.923009,-108.91,0.0,top
N267-1,SK6805-EC14,SK6805-EC14,60.923009,-108.91,0.0,top
N268-0,SK6805-EC14,SK6805-EC14,29.346009,-108.91,0.0,top
N268-1,SK6805-EC14,SK6805-EC14,64.346009,-108.91,0.0,top
N269-0,SK6805-EC14,SK6805-EC14,32.769009,-108.91,0.0,top
N269-1,SK6805-EC14,SK6805-EC14,67.769009,-108.91,0.0,top
N270-0,SK6805-EC14,SK6805-EC14,36.192009,-108.91,0.0,top
N270-1,SK6805-EC14,SK6805-EC14,71.192009,-108.91,0.0,top
N271-0,SK6805-EC14,SK6805-EC14,8.808009,-112.333,0.0,top
N271-1,SK6805-EC14,SK6805-EC14,43.808009,-112.333,0.0,top
N272-0,SK6805-EC14,SK6805-EC14,12.231009,-112.333,0.0,top
N272-1,SK6805-EC14,SK6805-EC14,47.231009,-112.333,0.0,top
N273-0,SK6805-EC14,SK6805-EC14,15.654009,-112.333,0.0,top
N273-1,SK6805-EC14,SK6805-EC14,50.654009,-112.333,0.0,top
N274-0,SK6805-EC14,SK6805-EC14,19.077009,-112.333,0.0,top
N274-1,SK6805-EC14,SK6805-EC14,54.077009,-112.333,0.0,top
N275-0,SK6805-EC14,SK6805-EC14,22.500009,-112.333,0.0,top
N275-1,SK6805-EC14,SK6805-EC14,57.500009,-112.333,0.0,top
N276-0,SK6805-EC14,SK6805-EC14,25.923009,-112.333,0.0,top
N276-1,SK6805-EC14,SK6805-EC14,60.923009,-112.333,0.0,top
N277-0,SK6805-EC14,SK6805-EC14,29.346009,-112.333,0.0,top
N277-1,SK6805-EC14,SK6805-EC14,64.346009,-112.333,0.0,top
N278-0,SK6805-EC14,SK6805-EC14,32.769009,-112.333,0.0,top
N278-1,SK6805-EC14,SK6805-EC14,67.769009,-112.333,0.0,top
N279-0,SK6805-EC14,SK6805-EC14,36.192009,-112.333,0.0,top
N279-1,SK6805-EC14,SK6805-EC14,71.192009,-112.333,0.0,top
N280-0,SK6805-EC14,SK6805-EC14,8.808009,-115.756,0.0,top
N280-1,SK6805-EC14,SK6805-EC14,43.808009,-115.756,0.0,top
N281-0,SK6805-EC14,SK6805-EC14,12.231009,-115.756,0.0,top
N281-1,SK6805-EC14,SK6805-EC14,47.231009,-115.756,0.0,top
N282-0,SK6805-EC14,SK6805-EC14,15.654009,-115.756,0.0,top
N282-1,SK6805-EC14,SK6805-EC14,50.654009,-115.756,0.0,top
N283-0,SK6805-EC14,SK6805-EC14,19.077009,-115.756,0.0,top
N283-1,SK6805-EC14,SK6805-EC14,54.077009,-115.756,0.0,top
N284-0,SK6805-EC14,SK6805-EC14,22.500009,-115.756,0.0,top
N284-1,SK6805-EC14,SK6805-EC14,57.500009,-115.756,0.0,top
N285-0,SK6805-EC14,SK6805-EC14,25.923009,-115.756,0.0,top
N285-1,SK6805-EC14,SK6805-EC14,60.923009,-115.756,0.0,top
N286-0,SK6805-EC14,SK6805-EC14,29.346009,-115.756,0.0,top
N286-1,SK6805-EC14,SK6805-EC14,64.346009,-115.756,0.0,top
N287-0,SK6805-EC14,SK6805-EC14,32.769009,-115.756,0.0,top
N287-1,SK6805-EC14,SK6805-EC14,67.769009,-115.756,0.0,top
N288-0,SK6805-EC14,SK6805-EC14,36.192009,-115.756,0.0,top
N288-1,SK6805-EC14,SK6805-EC14,71.192009,-115.756,0.0,top
R1-0,1k,R_0402_1005Metric,32.620009,-104.02,180.0,bottom
R1-1,1k,R_0402_1005Metric,67.620009,-104.02,180.0,bottom
R2-0,10k,R_0402_1005Metric,33.710009,-102.684,0.0,bottom
R2-1,10k,R_0402_1005Metric,68.710009,-102.684,0.0,bottom
R3-0,1k,R_0402_1005Metric,21.800009,-98.625,180.0,bottom
R3-1,1k,R_0402_1005Metric,56.800009,-98.625,180.0,bottom
R4-0,10k,R_0402_1005Metric,22.900009,-94.19,270.0,bottom
R4-1,10k,R_0402_1005Metric,57.900009,-94.19,270.0,bottom
R5-0,27,R_0402_1005Metric,35.370009,-96.223,0.0,bottom
R5-1,27,R_0402_1005Metric,70.370009,-96.223,0.0,bottom
R6-0,27,R_0402_1005Metric,34.830009,-95.173,0.0,bottom
R6-1,27,R_0402_1005Metric,69.830009,-95.173,0.0,bottom
R7-0,180k,R_0402_1005Metric,17.232902,-111.049892,0.0,bottom
R7-1,180k,R_0402_1005Metric,52.232902,-111.049892,0.0,bottom
R8-0,10k,R_0402_1005Metric,10.042902,-104.909892,90.0,bottom
R8-1,10k,R_0402_1005Metric,45.042902,-104.909892,90.0,bottom
R9-0,470,R_0402_1005Metric,10.390009,-93.5,0.0,bottom
R9-1,470,R_0402_1005Metric,45.390009,-93.5,0.0,bottom
R10-0,470,R_0402_1005Metric,15.350009,-93.903,90.0,bottom
R10-1,470,R_0402_1005Metric,50.350009,-93.903,90.0,bottom
R11-0,470,R_0402_1005Metric,14.100008,-96.909999,270.0,bottom
R11-1,470,R_0402_1005Metric,49.100008,-96.909999,270.0,bottom
R12-0,470,R_0402_1005Metric,10.950009,-98.32,0.0,bottom
R12-1,470,R_0402_1005Metric,45.950009,-98.32,0.0,bottom
R13-0,470,R_0402_1005Metric,10.152902,-99.719892,0.0,bottom
R13-1,470,R_0402_1005Metric,45.152902,-99.719892,0.0,bottom
R14-0,470,R_0402_1005Metric,13.970008,-100.585,90.0,bottom
R14-1,470,R_0402_1005Metric,48.970008,-100.585,90.0,bottom
R15-0,470,R_0402_1005Metric,13.970008,-103.005,270.0,bottom
R15-1,470,R_0402_1005Metric,48.970008,-103.005,270.0,bottom
R16-0,470,R_0402_1005Metric,12.692902,-104.989892,270.0,bottom
R16-1,470,R_0402_1005Metric,47.692902,-104.989892,270.0,bottom
R24-0,10k,R_0402_1005Metric,9.882902,-91.879892,0.0,bottom
R24-1,10k,R_0402_1005Metric,44.882902,-91.879892,0.0,bottom
SW1-0,A6H-2101,SW_A6H-2101_OMR,31.667902,-108.514892,0.0,bottom
SW1-1,A6H-2101,SW_A6H-2101_OMR,66.667902,-108.514892,0.0,bottom
U1-0,W25Q16JVUXIQ ,SON-8-1EP_3x2mm_P0.5mm_EP0.2x1.6mm,34.407509,-100.643,180.0,bottom
U1-1,W25Q16JVUXIQ ,SON-8-1EP_3x2mm_P0.5mm_EP0.2x1.6mm,69.407509,-100.643,180.0,bottom
U2-0,RP2040,QFN-56-1EP_7x7mm_P0.4mm_EP3.2x3.2mm,27.500009,-98.3,90.0,bottom
U2-1,RP2040,QFN-56-1EP_7x7mm_P0.4mm_EP3.2x3.2mm,62.500009,-98.3,90.0,bottom
U3-0,74AHC125BQ_115,QFN50P300X250X100-15N,11.500009,-95.9,270.0,bottom
U3-1,74AHC125BQ_115,QFN50P300X250X100-15N,46.500009,-95.9,270.0,bottom
U4-0,74AHC125BQ_115,QFN50P300X250X100-15N,11.300009,-102.095,270.0,bottom
U4-1,74AHC125BQ_115,QFN50P300X250X100-15N,46.300009,-102.095,270.0,bottom
Y1-0,12.000MHz,Crystal_SMD_3225-4Pin_3.2x2.5mm,18.864009,-98.935,270.0,bottom
Y1-1,12.000MHz,Crystal_SMD_3225-4Pin_3.2x2.5mm,53.864009,-98.935,270.0,bottom
